"track_id","duration_ms","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","id"
"6f30bmeoTPFxbtyWikE13t",153054,"I Don’t Have Control Sometimes",28,0.0334,0.646,0.895,0.135,8,0.0932,-5.397,0,0.0482,82.509,4,0.966,2173
"7iMRi2wC5GzoiIzJqSa2eF",237762,"Baby Don't Cry",28,0.0628,0.675,0.654,0.0014,11,0.196,-5.8,1,0.0274,116.018,4,0.625,2173
"03bYFO9uPA9YARBVFk1jbr",178840,"WITCH HUNT",30,0.0526,0.498,0.609,5.35e-06,5,0.185,-8.727,0,0.0473,137.674,4,0.073,2174
"1jnkNenBPVSYumGDYfwcYs",166840,"FAIR GAME",33,0.00283,0.496,0.751,0.457,10,0.252,-7.307,0,0.0877,130.954,4,0.255,2174
"2P4my6krkGCfu4STjasm0Z",145653,"BABY TEETH",44,0.00216,0.742,0.65,0.00214,10,0.374,-7.117,0,0.0686,130.031,4,0.508,2174
"2x5NmER7At4EkPzEzVJZBd",140693,"PREY",35,0.268,0.662,0.626,0.803,11,0.092,-11.499,1,0.0409,128.03,4,0.034,2174
"3dR2NJc4sEtsmA7Gz6ZYvt",173626,"SUFFER AND SWALLOW",31,0.0103,0.517,0.625,0.0105,11,0.197,-6.408,0,0.0392,82.966,4,0.265,2174
"4gsDj8wvN0en2B2XRxzoEl",116866,"PINNED BENEATH LIMBS",28,0.0174,0.695,0.75,0.00367,11,0.337,-8.039,0,0.203,118.955,4,0.371,2174
"51E0TK4Hf3XMe87RQzVJAi",166866,"THE HUNTED",33,0.0122,0.385,0.648,0.00517,5,0.353,-6.525,0,0.126,148.188,4,0.159,2174
"5dodRsZoip0imkU1mNG9kQ",149213,"I TRUSTED YOU",24,0.191,0.399,0.486,0.00281,7,0.16,-11.178,0,0.072,132.092,4,0.038,2174
"5j3jBDN1Jet6ygObGcGsx5",108000,"SUFFER IN PEACE",24,0.046,0.473,0.479,0.000607,10,0.0642,-9.869,0,0.117,86.51,4,0.3,2174
"5UjnkyssWYGtr2nNRJVqFp",170400,"ANIMOSITY",24,0.0314,0.666,0.576,0.0894,1,0.109,-9.593,1,0.0325,111.1,4,0.126,2174
"6mYUlJpygJkCpe7DzGkZDv",157933,"LOVE IS VIOLENCE",32,0.00759,0.402,0.621,0.000757,8,0.275,-7.255,0,0.101,111.306,4,0.469,2174
"7aJABYHsynSazwJF0gbMmc",229200,"EVERYBODY ELSE",31,0.588,0.719,0.415,0.000428,0,0.132,-10.669,0,0.0364,90.967,4,0.286,2174
"7MbdY1PmIg88x5LzH29Ji0",60120,"SORROW ENDS",22,0.736,0.169,0.0718,0.907,8,0.151,-20.364,1,0.0413,113.274,3,0.036,2174
"0DA5jrXvP8ji5bULZWKWq7",432040,"ü&i",36,0.0998,0.174,0.356,2.51e-05,9,0.745,-11.602,1,0.048,99.573,4,0.406,2175
"0PaS3ff0mRTXtVgKMBWDvv",146546,"NO HOTEL",40,0.809,0.483,0.235,0,10,0.234,-8.327,1,0.0424,130.272,4,0.49,2175
"15XYk3pqoI930QnqibExiy",239706,"HIGHWAY TO YOUR HEART",42,0.482,0.447,0.453,0.00242,11,0.73,-8.92,1,0.0316,111.668,4,0.0563,2175
"2r2l2KmLnaULSmaeB7Df8b",296960,"HAPPY HURTS",39,0.757,0.261,0.452,0.157,7,0.221,-9.157,1,0.0326,121.441,4,0.119,2175
"3O0vXV23MIAycp16JJfz2R",224626,"OVER",40,0.558,0.437,0.46,0.00339,11,0.123,-5.732,0,0.0302,107.888,4,0.401,2175
"3WcVlo61iEyECjLoPmar6D",225733,"5D",49,0.875,0.288,0.468,0.000583,8,0.137,-8.483,1,0.0399,120.885,4,0.16,2175
"43nbNCD4RUkIfxa64HTEw4",193226,"YOU DON'T GO AWAY",39,0.887,0.372,0.411,0.049,7,0.396,-9.974,1,0.0387,117.249,4,0.139,2175
"5sutBMiOiUbW19aLnmsGIj",254226,"CAROUSEL",36,0.81,0.175,0.284,0.00304,2,0.133,-8.66,0,0.0331,78.3,3,0.0726,2175
"08EOZ3CwZ5uEhG7iLNZ28H",169410,"Our Epic Attempts",15,0.169,0.283,0.0439,0.00145,4,0.158,-18.505,0,0.042,110.742,4,0.0392,2176
"08l0EbpDvGMxNHskWLY3DX",38291,"String Theme",13,0.407,0.323,0.332,0.98,0,0.591,-18.578,1,0.0373,94.236,3,0.474,2176
"0JU61lGWgoqlD0MQiaW3QB",672041,"Taken by the Hand",13,0.000675,0.346,0.593,0.225,0,0.151,-12.029,1,0.0375,112.869,3,0.255,2176
"1pWMjA7RapzlnKGBELolP0",315710,"No Confidence",17,0.000107,0.248,0.8,0.00245,9,0.405,-11.845,1,0.0775,125.145,4,0.275,2176
"2dQWrBEQu7awJQA6yfUnL5",306792,"Water Tower",12,0.00103,0.16,0.639,0.481,8,0.136,-12.071,0,0.0366,95.403,4,0.474,2176
"2SCf8oCmdKUCSwDcahj6yB",82583,"Kill Everyone",18,9.44e-05,0.256,0.892,0.895,1,0.214,-12.627,1,0.128,108.976,4,0.167,2176
"3HfrM4A9Aqn6224xPcwDja",56958,"Sounds of Horror",10,0.000801,0.448,0.393,0.533,11,0.14,-23.422,0,0.0377,156.079,3,0.565,2176
"3y8C2kM1fpr6QgXpYlDw9O",369414,"Protest Streets",11,0.000106,0.431,0.453,0.825,2,0.112,-12.96,0,0.0304,137.566,4,0.349,2176
"4C7FTTAgeqTCLb9sjcxXuL",110626,"A Life Less Melancholy",12,0.549,0.135,0.116,0.736,7,0.118,-21.265,1,0.0403,142.896,5,0.0738,2176
"5Em8KdFGH1t19aFzffU5du",316916,"Contra Mundum",15,0.0643,0.394,0.538,0.802,7,0.138,-15.321,1,0.0342,145.463,4,0.345,2176
"6bfTkUNTqnJKup98wq7fVu",272416,"Field Song",17,0.00939,0.404,0.56,0.498,4,0.128,-12.309,0,0.0357,142.889,4,0.254,2176
"6cOyJcfyy4TO8yriTCYtrW",207664,"Penny Candle",20,0.048,0.211,0.451,0.0195,11,0.123,-12.452,0,0.0308,79.634,4,0.117,2176
"6EvGQ1Md06nZc4VHHhj9YX",263210,"Millennium Actress (feat. Amanda Palmer)",14,0.00253,0.344,0.299,0.814,0,0.113,-16.254,0,0.0315,132.495,3,0.185,2176
"6gZAG5GizCer92CflQSpan",331457,"Golden Sail",14,0.000666,0.0928,0.482,0.882,2,0.343,-11.389,0,0.033,79.81,4,0.125,2176
"6rI9ZKPtJqYfgkrEKXFEH2",52041,"Pigments",13,0.198,0.196,0.199,0.886,0,0.347,-20.797,1,0.0436,97.101,4,0.0841,2176
"6XcjbKyXkIvFdhuK8ukKg8",203874,"Growing Divide (feat. Britt Daniel)",19,0.833,0.497,0.267,7.53e-05,0,0.562,-21.86,0,0.0499,107.767,4,0.275,2176
"76MHJp2fgNVT7bKVqc3vQh",87589,"Long Distance Hell",18,0.024,0.246,0.578,0.166,2,0.485,-13.687,1,0.0698,131.048,4,0.0364,2176
"7bLvknpPl8jkZqDPu6NnWr",89624,"Darkness into Light",11,0.865,0.4,0.222,0.968,6,0.1,-17.892,0,0.0301,140.128,4,0.134,2176
"7fjhpLiuxqzk4VNO7Nt6gT",148122,"Salt in Your Eyes",13,0.00235,0.535,0.575,0.848,0,0.129,-12.061,1,0.0418,93.954,4,0.563,2176
"7MmLjQvIgS76zN5gvilruH",78126,"The Widening Gyre",10,0.000902,0.262,0.525,0.865,2,0.104,-17.578,1,0.0503,159.965,5,0.0329,2176
"1S3hErTMkCKWTihpAvsYrB",255146,"Here Comes Love",25,0.176,0.589,0.645,0.00316,0,0.118,-7.09,1,0.0454,88.137,4,0.723,2177
"2GhXfhOIkPrtwPZv9luHb6",327186,"Waitin' For You to Blow",36,0.0519,0.733,0.564,0.000235,10,0.089,-6.599,1,0.0491,107.636,4,0.753,2177
"2M13EkwriCE63GAg4lZ97z",220880,"Made Up Mind",49,0.365,0.492,0.617,4.09e-05,2,0.0915,-6.165,1,0.0586,176.915,4,0.637,2177
"37X2K4YYwEudXUnLA7xLrd",184760,"Livin' for the Ones",33,0.132,0.523,0.883,3.56e-05,8,0.204,-3.305,1,0.0376,135.535,4,0.644,2177
"4cKrYwhGunX19sdbFZueAc",292053,"Something's Got a Hold of My Heart",33,0.277,0.751,0.554,4.11e-05,5,0.089,-5.983,1,0.0262,93.449,4,0.502,2177
"4D1RJzMRHtlWdZWimiZeEx",271106,"Love So Strong",26,0.248,0.49,0.802,0.000703,1,0.182,-5.706,1,0.118,187.131,4,0.865,2177
"4yYi79a3MEQ0pCRCvuxcuU",305160,"Just Like That",39,0.8,0.468,0.322,0.00164,2,0.098,-10.028,1,0.0343,80.694,4,0.256,2177
"6gTPIdCMVPosz8p2BlNLFM",270133,"Down The Hall",27,0.954,0.487,0.223,0.0219,0,0.125,-12.083,1,0.03,80.42,4,0.424,2177
"6t6mN09CvoFzDpRVNrXcdF",347840,"Blame it On Me",35,0.601,0.564,0.387,0.00129,2,0.073,-8.467,1,0.0344,108.497,3,0.169,2177
"73dOXyOiMMVeO1JyrK2eik",300960,"When We Say Goodnight",31,0.304,0.723,0.541,0.0987,6,0.0865,-8.222,1,0.0306,100.155,1,0.568,2177
"0MUuISVGYcj2DsdaqBL9hm",166402,"Who Has Seen the Wind?",12,0.876,0.277,0.294,0.217,4,0.106,-14.822,1,0.035,136.295,5,0.202,2178
"1ayeQEaTqd88PqrbVTnokx",127002,"No, No, No",5,0.00295,0.433,0.913,0.0196,2,0.353,-4.575,0,0.171,155.613,4,0.683,2178
"1wllrK0C28indwvGNUkRJf",229825,"Growing Pain",12,0.387,0.588,0.403,0.657,5,0.0896,-13.617,1,0.0274,90,4,0.335,2178
"1Y87yDtSeUVNtiXvLQFyng",179866,"Waiting For The Sunrise",9,0.152,0.678,0.574,7.56e-05,4,0.432,-7.505,1,0.0318,93.972,3,0.782,2178
"2gj1hFZYgwrwEgFlZovjci",197348,"Dogtown",16,0.806,0.663,0.196,0.00215,4,0.119,-13.519,0,0.0587,141.829,4,0.276,2178
"2qFhApShCsjL8hZWboBhuL",211635,"Nobody Sees Me Like You Do",14,0.975,0.604,0.12,0.00112,4,0.227,-12.964,1,0.0426,84.828,4,0.245,2178
"3Fhq4BsEgAocw7rvIwtZlL",187560,"Don’t Be Scared",7,0.287,0.636,0.546,0.0952,2,0.189,-10.732,1,0.0286,136.023,4,0.282,2178
"3PwOpuupmkHj0vYJoOCAP7",198861,"Born In A Prison",10,0.883,0.284,0.351,0.0318,0,0.326,-10.162,1,0.0309,140.228,3,0.0888,2178
"4JBLAhJq7Uh06TX28INrMx",213149,"There’s No Goodbye Between Us",11,0.589,0.437,0.363,0.063,5,0.134,-11.44,1,0.0269,67.302,4,0.374,2178
"4v5LiCLLCsE29RFFZ2s3FW",205892,"Listen, The Snow Is Falling",8,0.94,0.221,0.458,0.00046,0,0.102,-10.317,1,0.0415,130.258,4,0.316,2178
"5HmkULNK36oRICCCRowkrc",177138,"Toyboat",16,0.521,0.318,0.31,0,0,0.0639,-12.263,1,0.0283,75.058,4,0.186,2178
"5XlgD6LvVf6Ot1nEWWtRda",201112,"Mrs. Lennon",9,0.165,0.602,0.839,0.0348,0,0.0751,-4.058,1,0.0305,95.034,4,0.298,2178
"6ZOfdKEVZb5TiEitRvMhrn",204633,"Yellow Girl (Stand By For Life)",7,0.614,0.613,0.413,0.000314,7,0.0959,-9.517,1,0.0448,75.728,4,0.119,2178
"7bCZQv8ArZlg7Zf0LJJKx7",245445,"Run Run Run",7,0.912,0.562,0.216,3.2e-05,0,0.298,-12.524,1,0.0294,79.982,4,0.152,2178
"00ncxi6KW6Ly1Ts0pOH8si",231987,"FOMO",43,0.211,0.758,0.703,0,3,0.0715,-6.736,0,0.394,110.063,4,0.565,2180
"0L85c84HiJ6TjyT5NEM3aJ",211570,"Darkside",37,0.0221,0.653,0.748,4.41e-05,5,0.0398,-7.439,0,0.152,89.876,4,0.406,2180
"0mTUAKrbHIsllscGbeLPHm",211822,"One",46,0.00372,0.686,0.716,0,2,0.355,-5.584,1,0.0502,160.056,4,0.622,2180
"0w3A7y2EJ8awXWMUtftue5",325105,"What It Is",55,0.16,0.7,0.55,0.000119,11,0.0644,-5.871,1,0.104,72.997,4,0.854,2180
"1b0KbkFk1LvwkWhOJfmevW",162072,"Healing Hurts",41,0.0445,0.502,0.646,0,2,0.0768,-6.537,1,0.132,127.482,4,0.19,2180
"1Ok17nMdsbtOKwDzPlepDn",236757,"Event Horizon",34,0.865,0.236,0.214,0.338,0,0.0712,-10.95,1,0.0338,119.42,4,0.0446,2180
"1tyGqOo8VRLDVQETLtMyDS",180185,"Foreign Things",55,0.149,0.667,0.668,0,0,0.0778,-5.807,1,0.11,75.075,4,0.841,2180
"2drDZnirL0TSVp8pOA756W",173968,"Softly",51,0.321,0.662,0.61,1.71e-06,5,0.169,-8.225,1,0.0521,89.997,4,0.536,2180
"2Mf5invtZli9zbBfVQAzre",275084,"Cosmic",39,0.732,0.522,0.552,5.06e-05,11,0.376,-6.229,1,0.0382,83.875,4,0.202,2180
"2Z1hvUB3unIudQSRVGTBC2",158373,"Bubbles",42,0.134,0.816,0.57,3.41e-06,11,0.329,-7.443,0,0.183,118.95,4,0.392,2180
"4Csvnz7PR04ttCcDAhUz6o",173774,"Bliss",52,0.0878,0.766,0.362,0,0,0.119,-6.477,1,0.0377,72.988,4,0.517,2180
"4jfgYiB2gQJ0mZSPcGJgIa",192893,"Out Of This World",36,0.564,0.504,0.487,1.19e-05,5,0.0725,-9.168,0,0.0988,85.064,4,0.234,2180
"6seUWmpQYZBM6gDjt4ht7T",255262,"Most Men",43,0.291,0.349,0.507,0.00044,2,0.114,-6.53,1,0.131,182.281,4,0.165,2180
"78SYSSn7KEwIQV5erTHqfw",156106,"Turnin' Pages",37,0.0139,0.601,0.56,0,6,0.317,-6.298,0,0.0638,82.873,4,0.422,2180
"7AQRpyFBYQqtWfkmlqkw4l",258526,"Worth It",49,0.17,0.774,0.698,0,6,0.095,-7.072,0,0.27,92.062,4,0.337,2180
"7KoTZO2hKMS4hUTbdnHb16",202386,"Competition",37,0.145,0.62,0.648,1.52e-06,9,0.317,-6.608,1,0.0564,74.973,4,0.369,2180
"7wLFR87wmkMR4OnwrJ77Z0",208435,"On & On",39,0.266,0.643,0.397,0,11,0.111,-6.18,1,0.0562,129.479,4,0.523,2180
"0sPtR2Z0fRbKOKc3OvBEdA",188560,"Hasta Los Dientes",65,0.175,0.831,0.697,0,1,0.0757,-5.298,0,0.0483,120.047,4,0.964,2181
"1ofmPNhFyHpfi74qGDJvdr",190872,"No Doubt",38,0.14,0.69,0.766,0.000665,4,0.279,-6.128,0,0.2,174.193,4,0.629,2181
"1qCHidBbWAgv3pn6UbZ4Lg",164842,"Don't Go Yet",73,0.0492,0.666,0.796,0,10,0.0442,-6.967,0,0.103,110.108,4,0.61,2181
"2DB4DdfCFMw1iaR6JaR03a",206070,"Bam Bam (feat. Ed Sheeran)",81,0.182,0.756,0.697,0,8,0.333,-6.377,1,0.0401,94.996,4,0.956,2181
"3WTpHGu9RuOS9n0hUjY8Pp",185495,"Lola (feat. Yotuel)",41,0.438,0.79,0.509,5.46e-06,0,0.0935,-6.353,0,0.0515,112.038,4,0.635,2181
"4hVD9IwOVPDe1YCrzUsBGa",168771,"everyone at this party",35,0.811,0.581,0.151,0,7,0.126,-14.821,1,0.0452,77.597,4,0.649,2181
"4lye49RJ7RwX2Navpt1O32",163300,"Quiet",44,0.132,0.75,0.511,0,11,0.222,-9.143,1,0.124,90.011,4,0.449,2181
"58WTOpOifYnkhFi1EisXyB",17812,"Familia",2,0.985,0.403,0.0561,0.924,9,0.318,-15.328,1,0.0485,139.428,3,0,2181
"5H0z9wLjzJfEqBnOczVj7j",197330,"La Buena Vida",44,0.0343,0.476,0.636,0,7,0.0617,-6.52,1,0.039,179.796,3,0.717,2181
"5Vl33Mn7cfX5oPlaMknBx8",222852,"Boys Don't Cry",36,0.379,0.422,0.585,0,1,0.229,-6.009,0,0.0649,143.804,4,0.305,2181
"73cnVqsbZygieKi8xF10sO",201495,"psychofreak (feat. WILLOW)",65,0.342,0.629,0.64,1.17e-05,7,0.0928,-7.638,0,0.0752,179.989,4,0.448,2181
"79zmBXphx7xAlMydGKrc08",153093,"Celia",50,0.154,0.735,0.634,2.33e-05,9,0.388,-6.382,0,0.0802,91.991,4,0.784,2181
"2bk2FE8ZrQ0Hj3VDVi2TAt",164480,"What Might Have Been",37,0.802,0.357,0.19,0.00013,4,0.335,-11.262,1,0.0316,97.844,4,0.116,2182
"2C0E0NnEDMX2qFteiDCaud",189920,"Raindrops",39,0.983,0.525,0.11,0.000168,9,0.277,-15.954,0,0.0533,118.922,3,0.461,2182
"2g4AwvRQWr80aORzUhoNEq",280840,"Up the Mountain",37,0.0479,0.713,0.491,0.0118,2,0.11,-10.89,1,0.121,95.005,4,0.0378,2182
"2xyNAwlvPjlZTTDYozrVls",258079,"Becoming All Alone",43,0.349,0.453,0.31,0.0035,3,0.106,-11.831,1,0.034,89.68,4,0.131,2182
"3BeqITmnG4nzAZ5Fete5pG",259346,"Through a Door",32,0.955,0.26,0.162,0.169,2,0.122,-13.739,1,0.0385,203.07,4,0.205,2182
"3xymyovWUgezZc7ufeXhAW",245173,"One Man's Prayer",38,0.107,0.714,0.368,0.00027,5,0.0601,-10.303,0,0.0639,87.996,4,0.256,2182
"4CE1k5t9eq026XSIOvLHme",275213,"SugarMan",37,0.154,0.636,0.312,0.00179,2,0.13,-14.138,1,0.104,78.2,4,0.173,2182
"4VRsmThUPxPECRy2Dy9KjL",527840,"Spacetime Fairytale",35,0.796,0.331,0.191,0.0606,2,0.103,-15.763,1,0.0336,76.47,4,0.0487,2182
"5YbezjBt3ZevTxYaWqx6Hz",323306,"Coin",32,0.737,0.309,0.184,0.0118,4,0.114,-11.267,1,0.0335,111.08,3,0.0747,2182
"7bTSWhtVEM7yvxR1J3kjYT",316106,"Loveology",39,0.726,0.392,0.283,1.67e-06,0,0.114,-11.424,1,0.041,123.456,4,0.124,2182
"14mkhyurUM15EYCIy72dmC",139000,"Hit Em'",31,0.00212,0.648,0.676,0,9,0.132,-3.68,1,0.389,119.012,5,0.429,2183
"15SqLRfFtDPf0OgtA0GKDu",224885,"Open Ya Mind",31,0.116,0.572,0.937,4.46e-05,7,0.196,-2.104,1,0.372,81.745,4,0.793,2183
"1qb4jqWD5ZlveZRw4M20d1",195499,"Takeover",31,0.198,0.448,0.994,8.85e-06,9,0.344,-1.363,0,0.419,80.39,4,0.347,2183
"1uldUsGCjWuBrdloOGDm3w",174250,"The Original",30,0.0927,0.707,0.91,1.2e-06,5,0.77,-0.024,1,0.31,86.581,4,0.704,2183
"2EILY2H42tzwLGBRUNL0pQ",174437,"Break of Dawn",26,0.0903,0.568,0.963,1.32e-05,2,0.15,-1.156,1,0.357,92.078,4,0.499,2183
"2N5tfdmPZRFlAaLHPvfGJf",195687,"Come With Me",27,0.0295,0.741,0.981,0.00619,5,0.346,-2.243,1,0.257,145.989,4,0.522,2183
"5JUwlLCQcFxlCrfjnYSN6G",228062,"Bye Bye",28,0.109,0.575,0.976,1.38e-05,10,0.155,-2.952,0,0.356,107.474,5,0.163,2183
"5PM52FYlGaZkulk0vlNvZE",189227,"Certified",33,0.0461,0.738,0.894,5.4e-06,10,0.145,-2.626,0,0.372,75.928,4,0.673,2183
"6hpb7TItlbgEgi5zRCnFvc",244500,"The Ride",28,0.114,0.776,0.91,0.0708,1,0.0664,-2.163,0,0.332,80.158,4,0.651,2183
"7A05ZgP2hkB4Y9wKqkg5pA",183560,"Champion Sound",27,0.661,0.579,0.972,0,7,0.153,-1.945,1,0.478,88.363,4,0.423,2183
"0eNW0gYJE1RYMxAKnVW0PK",256653,"Inside Problems",40,0.571,0.516,0.417,6.39e-05,0,0.0847,-9.299,1,0.043,110.375,4,0.2,2184
"0H4b4uRUjtSjI91UYA2zSz",205560,"Make a Picture",53,0.248,0.66,0.443,0.00959,7,0.094,-10.031,1,0.0471,154.877,4,0.71,2184
"0ZpzceyqvyR80ybnz1Y0QE",375813,"Underlands",46,0.161,0.669,0.433,0.0349,0,0.0951,-9.641,1,0.0364,96.747,4,0.295,2184
"2lZ6sfq8MNVekp52QdmtZz",232906,"Never Fall Apart",34,0.374,0.741,0.334,0.000807,0,0.11,-8.726,1,0.0305,105.78,4,0.392,2184
"2PQRkwkpi5muAo1QuCzWnB",230560,"Stop n’ Shop",33,0.625,0.915,0.408,5.18e-05,0,0.0993,-9.364,1,0.0553,114.735,4,0.728,2184
"2xUY98BXVOsvjZ7StG3ApM",247280,"The Night Before Your Birthday",36,0.52,0.713,0.512,0.0141,3,0.1,-8.831,1,0.0317,107.679,4,0.586,2184
"4kr0DiRsirWvdkYKDGptWF",263186,"Lone Didion",40,0.144,0.872,0.428,0.00419,11,0.115,-10.861,0,0.0527,116.037,4,0.67,2184
"52NczVizsfo25zI403QkdU",408040,"Eight",38,0.36,0.645,0.591,0.15,9,0.083,-8.453,1,0.0311,110.081,4,0.37,2184
"5SKyTXEUKJE70ZgHpPB5B3",222720,"Faithless Ghost",36,0.722,0.675,0.514,0.000334,0,0.0974,-7.139,1,0.0891,116.688,4,0.363,2184
"6cMtkUMCeRh38V8beI36SI",178786,"Fixed Positions",38,0.564,0.541,0.373,0.001,2,0.126,-11.833,1,0.0692,79.564,4,0.328,2184
"75LxTAe7BD4e5le9g0DL5z",285240,"Atomized",41,0.469,0.774,0.58,0.00935,7,0.144,-8.044,1,0.0441,97.393,4,0.785,2184
"1r5W0EOxXAaNH91TyvhxoT",107932,"DARKSIDE BLUES",45,0.934,0.472,0.409,0.891,2,0.0825,-14.619,1,0.0327,104.966,4,0.141,2185
"1z45ntJaP7rI8atlFWBbN2",272032,"Dead and Gone",47,0.00016,0.574,0.869,0.000267,8,0.0612,-4.219,0,0.0415,109.993,4,0.712,2185
"2daoDEsF06ULueoH2eGhIg",183967,"Immortal (feat. Mike McCready)",53,8.63e-06,0.499,0.884,0.314,2,0.0623,-3.575,1,0.0646,110.004,4,0.423,2185
"2lcfGO79t1PqcXc2Mbxyd5",280206,"One of Those Days (feat. Eric Clapton)",61,0.000434,0.412,0.835,0.457,3,0.106,-4.342,0,0.0335,81.958,4,0.313,2185
"35OjKODzqSMrllo8vFFJZz",266427,"A Thousand Shades (feat. Jeff Beck)",51,0.00107,0.371,0.652,2.48e-06,6,0.601,-3.838,0,0.0312,81.044,4,0.204,2185
"3EJAW7s7KWyiJvmKAtDTgA",406472,"No Escape From Now (feat. Tony Iommi)",52,7.96e-05,0.262,0.904,5.85e-05,3,0.0987,-4.223,0,0.0607,112,4,0.23,2185
"3ROQcr0U4X4qeS2qm5Ha7T",300656,"God Only Knows",46,0.00068,0.364,0.762,0.0554,1,0.0646,-4.552,1,0.0354,120.013,4,0.286,2185
"3YYnFEXCLNbaWuC0hIEnIS",441402,"Patient Number 9 (feat. Jeff Beck)",61,0.000195,0.318,0.87,0.192,5,0.133,-4.246,1,0.0652,169.906,4,0.297,2185
"44rdGUotUODSKSYFyafEmf",250914,"Evil Shuffle (feat. Zakk Wylde)",47,0.000341,0.233,0.781,0.00125,1,0.397,-4.045,0,0.0531,171.312,1,0.332,2185
"4xV2QwgyP4xOSjZgQ7heRN",335389,"Mr Darkness (feat. Zakk Wylde)",50,0.000171,0.282,0.741,0.000481,3,0.191,-4.587,0,0.0385,119.848,4,0.262,2185
"6byNRKsfkxLO9pyuAMWaar",245610,"Parasite (feat. Zakk Wylde)",55,0.000186,0.399,0.904,0.000819,11,0.623,-3.464,0,0.0682,161.96,4,0.554,2185
"6pLzzki6vNk6EZO0cSVpPl",250274,"Degradation Rules (feat. Tony Iommi)",50,0.000709,0.312,0.906,0.000475,10,0.149,-3.327,0,0.0592,161.755,4,0.399,2185
"7KYqKoxZ2Z0cEItblj352Q",335150,"Nothing Feels Right (feat. Zakk Wylde)",51,1.93e-05,0.238,0.808,0.00183,1,0.108,-4.438,0,0.0454,129.896,4,0.216,2185
"0Pz21tEIrYH2teQMqffWN5",277080,"Autonomy (feat. Cooper B. Handy)",47,0.003,0.698,0.83,0.59,7,0.09,-5.421,1,0.0342,124.004,4,0.674,2186
"0s1bzOaz2BgIbvYhwGwpmq",265560,"Give Me a Reason",44,0.117,0.664,0.789,0.906,7,0.0635,-7.505,1,0.0394,124.981,4,0.58,2186
"2PhCODsgTDaT1JXlKRYEgy",136226,"I Understand",29,0.742,0.269,0.0956,0.959,7,0.0924,-22.129,0,0.0316,68.958,3,0.0529,2186
"3TfvQciW7Q6jMR0cobr7l0",264373,"Escape",34,0.329,0.585,0.714,0.83,2,0.106,-6.937,0,0.0556,179.983,4,0.476,2186
"3ydmfNX6mK2WnHToNtC7os",144986,"The Ride Home",33,0.0294,0.575,0.71,0.84,3,0.139,-14.09,1,0.04,157.995,4,0.702,2186
"57tOHMzHsLEJzXXEJNXas6",256493,"Machina (feat. Mariana Saldaña)",41,0.017,0.686,0.794,0.48,8,0.0694,-8.918,1,0.0359,122.005,4,0.471,2186
"6OhLjRwtNL4umGBF4p78BI",142133,"Untitled (Piano)",28,0.329,0.232,0.372,0.912,8,0.106,-17.172,1,0.0447,70.883,3,0.0541,2186
"7gkEwUDsqU8aADMrNXhwlI",210493,"Tower",36,0.283,0.59,0.462,0.787,9,0.0908,-8.347,0,0.0324,120.013,4,0.161,2186
"0CtQMil54kzybZVGAFAZ0S",257853,"Jennifer",47,0.109,0.568,0.791,0.000129,9,0.32,-6.998,1,0.0602,158.009,4,0.72,2188
"0ggtOtlelbjiOavXz4HHHx",191960,"Bad Friday",45,0.58,0.657,0.751,0.00224,1,0.395,-6.896,0,0.0372,86.033,5,0.834,2188
"0tLimqiQcY0HZ76eQXcqLK",212866,"Pizza Boy",51,0.0484,0.734,0.643,0.00371,2,0.082,-8.553,1,0.04,127.955,4,0.735,2188
"1BeHBXRg6nYIhOHuzTXCDM",186506,"My Computer",38,0.0362,0.688,0.8,0.000144,10,0.113,-5.702,0,0.0365,133.996,4,0.817,2188
"1KU7KXn9LntEtYaqhUJ1ql",242160,"Kevin’s Car",37,0.329,0.659,0.8,0.00194,6,0.0815,-6.802,1,0.0312,106.02,4,0.827,2188
"2BDFSeBWoFhZqdNyGpDLky",224120,"Metroland Is Burning",40,0.21,0.54,0.75,0.11,2,0.146,-8.78,1,0.0289,120.662,4,0.403,2188
"2Ein14pLjRHMG3obhI1C7Q",365066,"Software Greatman",35,0.129,0.6,0.554,0.597,0,0.127,-11.693,0,0.0354,126.005,4,0.0392,2188
"40vddco1tg38zcFnG6vL89",320200,"Leviathan",41,0.431,0.388,0.407,0.1,11,0.0699,-8.784,0,0.0273,147.869,4,0.109,2188
"4vXq5ukq78gSlKWBj5xOKA",207013,"I Want A Love Like This",45,0.0206,0.691,0.673,0.0701,8,0.0801,-8.699,1,0.0364,125.997,4,0.45,2188
"57iXjxOr3enDOZc9YnLIvh",242080,"Born Under A Meteor",34,0.225,0.576,0.773,0.178,10,0.0996,-7.513,1,0.0351,115.961,4,0.449,2188
"5uUHxtR46y95SESY71TQkr",203746,"Cut UP!",38,0.0406,0.756,0.834,0.0246,1,0.285,-6.859,1,0.0515,123.969,4,0.831,2188
"6o0IytQVis0KjQCkcFtqGD",220146,"Teletype",46,0.0298,0.817,0.635,0.00133,0,0.0716,-7.666,0,0.0457,120.014,4,0.733,2188
"6oA668x2hfDXFSiHm2FmCL",163120,"HEX",36,0.00328,0.46,0.944,0.0205,10,0.35,-7.32,1,0.0458,183.911,4,0.382,2188
"6VMyClZkpac3kkAqsXMNma",214440,"Shark Week",38,0.0447,0.596,0.675,0.000498,11,0.11,-7.045,0,0.0466,149.939,4,0.53,2188
